key;name;year;for_pop;for_anwerber;for_EU28;for_EUeast;for_notEU;for_syria;for_afghan;for_iraq;ss_total;ss_anwerber;ss_syria;ss_afghan;ss_iraq;ss_total_accept;ss_anwerber_accept;ss_syria_accept;ss_afghan_accept;ss_iraq_accept;ss_total_denied;ss_anwerber_denied;ss_syria_denied;ss_afghan_denied;ss_iraq_denied;ss_total_duldung;ss_anwerber_duldung;ss_syria_duldung;ss_afghan_duldung;ss_iraq_duldung
08215;Karlsruhe  ;2015;51445;26865;26680;16210;24765;835;250;355;3800;1235;475;145;210;1530;645;185;45;120;625;325;20;20;40;515;235;20;20;35
08216;Rastatt  ;2015;26640;13580;13755;8585;12885;585;110;180;2370;970;315;55;110;1300;565;145;30;55;320;195;15;0;10;270;175;15;0;10
08221;Heidelberg, Stadt  ;2015;30250;8760;11405;4240;18845;1860;950;730;1735;455;120;95;115;1125;240;115;55;90;305;175;0;5;20;195;105;0;5;15
08222;Mannheim, Stadt  ;2015;74570;39625;39430;22275;35140;320;245;660;2630;750;175;125;350;2130;565;170;100;305;355;130;0;10;45;295;100;0;10;35
08225;Neckar-Odenwald-Kreis  ;2015;12015;5755;5855;4035;6160;445;200;115;1155;440;215;85;35;395;200;90;15;5;280;160;25;10;5;220;115;25;5;5
08226;Rhein-Neckar-Kreis  ;2015;62820;32025;28295;13920;34525;1415;535;675;5615;2105;835;275;395;2740;1155;535;105;225;1125;690;55;25;50;995;600;55;25;45
08231;Pforzheim, Stadt  ;2015;28455;14900;14615;8125;13845;215;40;2440;3230;775;150;20;1640;2525;540;110;10;1370;255;175;0;0;50;230;160;0;0;45
08235;Calw  ;2015;21755;13230;12270;7020;9485;540;140;120;1410;415;230;40;45;430;170;105;10;35;330;140;10;15;5;300;125;10;10;5
08236;Enzkreis  ;2015;24320;14990;13700;6095;10625;595;220;290;1605;515;315;80;155;525;180;140;15;80;335;185;30;5;15;300;170;30;5;15
08237;Freudenstadt  ;2015;11690;6200;5605;3570;6090;420;65;85;920;285;185;20;30;305;165;55;5;10;150;60;0;5;10;115;30;0;5;10
083;Regierungsbezirk Freiburg ;2015;264375;126555;134315;59340;130060;8180;1905;3270;25405;8310;4765;980;1930;12640;5190;2475;430;1175;3435;1675;140;85;175;2975;1445;135;75;165
08311;Freiburg im Breisgau, Stadt  ;2015;35350;13230;15860;6895;19490;825;295;615;3215;1065;385;140;400;2125;690;265;95;300;390;225;10;20;20;345;210;10;15;20
08315;Breisgau-Hochschwarzwald  ;2015;23270;9255;10610;4810;12660;625;340;320;3020;835;340;160;135;1130;590;155;70;60;445;125;15;15;20;395;110;15;10;20
08316;Emmendingen  ;2015;14695;6235;7120;3645;7575;895;180;290;2000;720;515;80;130;895;435;155;25;60;215;120;10;5;5;195;110;10;5;5
08317;Ortenaukreis  ;2015;41535;16545;21255;9975;20280;1365;365;965;4285;1560;660;215;620;2530;1050;380;130;475;500;270;25;10;40;395;210;25;5;40
08325;Rottweil  ;2015;13030;7200;6485;3525;6550;445;60;110;1615;565;340;35;95;655;240;125;10;20;275;160;10;5;5;260;155;10;5;5
08326;Schwarzwald-Baar-Kreis  ;2015;27585;16085;15140;7485;12445;985;35;135;2230;525;670;15;90;1070;350;420;5;45;310;105;25;0;20;285;90;25;0;20
08327;Tuttlingen  ;2015;18815;10405;9790;5570;9025;420;135;125;1345;335;235;70;80;485;220;80;15;35;220;80;10;10;10;185;60;5;10;10
08335;Konstanz  ;2015;38085;18970;21030;8790;17055;1300;290;465;3425;1125;765;140;240;1720;705;420;35;110;455;230;20;15;20;385;190;20;10;20
08336;Lörrach  ;2015;31125;17025;15710;4820;15415;660;115;170;2675;1125;395;70;90;1375;690;215;25;45;350;230;5;5;10;290;190;5;5;10
08337;Waldshut  ;2015;20885;11605;11325;3830;9560;660;85;70;1585;455;450;55;50;660;220;255;20;20;275;125;5;5;15;245;115;5;5;15
084;Regierungsbezirk Tübingen ;2015;217200;118925;107520;55860;109680;7350;1315;2085;19835;6880;3730;710;1165;8855;3990;1795;230;630;3030;1540;135;40;125;2650;1305;135;35;115
08415;Reutlingen  ;2015;40925;24980;22060;9145;18865;1880;245;535;3645;1165;775;160;220;1565;685;260;65;115;495;235;55;5;20;440;190;55;5;20
08416;Tübingen  ;2015;28245;15680;13505;4780;14740;795;135;285;2690;1005;465;80;180;1180;550;230;35;90;440;205;15;5;25;355;170;15;5;20
08417;Zollernalbkreis  ;2015;20735;13355;11065;6070;9670;275;60;90;1215;595;175;30;60;580;320;85;15;30;300;205;0;0;0;265;180;0;0;0
08421;Ulm, Stadt  ;2015;23220;13560;9210;4875;14010;305;65;435;2170;815;215;45;315;1470;570;125;25;235;170;115;0;5;10;150;110;0;5;10
08425;Alb-Donau-Kreis  ;2015;21800;12910;11010;6755;10790;405;95;130;1850;790;210;70;85;680;430;90;20;35;355;175;15;10;15;300;140;15;5;15
08426;Biberach  ;2015;16595;7090;8145;5930;8450;960;215;170;1900;570;530;110;80;795;280;330;20;45;280;160;10;5;20;230;125;10;5;20
08435;Bodenseekreis  ;2015;26570;12550;13580;6925;12990;1035;250;205;2165;715;435;115;90;885;405;200;15;25;265;125;0;0;20;235;115;0;0;20
08436;Ravensburg  ;2015;27700;12950;13245;7990;14455;1300;220;175;3005;820;635;85;85;1130;500;290;30;35;500;205;45;10;10;455;180;45;5;10
08437;Sigmaringen  ;2015;11410;5845;5700;3390;5710;395;35;65;1200;410;285;25;55;570;255;185;10;20;225;110;0;5;5;215;105;0;5;5
09;Bayern;2015;1577195;638440;817635;466145;759555;40110;21890;27285;133375;15855;24820;13035;16930;64015;10830;10245;5165;12465;10385;2660;205;950;1170;7240;1245;175;845;1025
091;Regierungsbezirk Oberbayern ;2015;794095;330370;435645;229020;358445;8585;12340;13790;51030;6990;5080;7090;9185;29775;5515;2880;3140;8165;3035;875;40;385;460;1915;310;35;320;400
09161;Ingolstadt, Stadt  ;2015;23640;12305;10535;6390;13105;215;260;95;1975;670;140;180;60;575;255;110;50;40;300;185;0;10;10;75;35;0;10;10
09162;München, Stadt  ;2015;404955;180825;204175;95715;200780;2975;5900;10760;25190;3610;1360;2735;7400;20860;3145;780;2075;6905;1340;355;5;160;305;785;85;5;125;265
09163;Rosenheim, Stadt  ;2015;12660;6775;6045;4020;6615;105;140;45;735;220;70;100;25;420;210;60;25;25;40;5;0;5;5;35;5;0;5;0
09171;Altötting  ;2015;10370;3105;6215;4000;4150;240;300;80;1025;80;195;210;65;355;50;135;45;25;70;5;5;25;10;55;5;5;20;10
09172;Berchtesgadener Land  ;2015;16375;3305;13085;4340;3290;160;195;35;725;75;115;175;20;170;55;55;15;10;30;5;0;5;5;25;0;0;5;5
09173;Bad Tölz-Wolfratshausen  ;2015;15195;5515;9450;5830;5745;530;490;95;945;80;265;250;50;320;60;145;45;20;35;15;0;5;10;35;15;0;5;10
09174;Dachau  ;2015;22650;10680;14375;7845;8275;160;225;270;1310;150;130;145;150;535;125;75;80;125;100;15;0;5;5;95;15;0;5;5
09175;Ebersberg  ;2015;16995;6275;11025;6735;5970;170;160;55;985;140;115;115;25;375;130;70;55;20;45;10;0;15;5;30;5;0;10;5
09176;Eichstätt  ;2015;10220;3545;6125;4365;4095;240;140;50;765;75;170;85;40;185;50;85;5;25;45;10;0;5;5;40;5;0;5;5
09177;Erding  ;2015;13940;5085;8710;5265;5230;215;255;50;985;95;170;225;25;245;85;55;45;10;35;5;0;10;5;20;0;0;5;5
09178;Freising  ;2015;28060;11265;15845;10165;12215;255;325;140;1540;190;170;250;105;545;165;75;55;50;80;20;0;15;15;55;10;0;15;10
09179;Fürstenfeldbruck  ;2015;28010;12365;15280;8100;12735;375;405;710;1790;200;270;240;450;1025;135;150;110;405;110;50;0;10;10;90;40;0;10;10
09180;Garmisch-Partenkirchen  ;2015;10555;4000;6320;2985;4235;230;185;30;725;35;165;135;15;205;5;125;30;5;30;15;0;10;0;30;10;0;10;0
09181;Landsberg am Lech  ;2015;9395;2855;5020;2845;4375;270;295;130;965;40;185;230;60;260;15;100;55;35;35;20;0;0;5;10;5;0;0;0
09182;Miesbach  ;2015;11835;3915;7585;4670;4255;165;250;25;635;25;100;95;15;160;20;65;35;10;25;5;0;0;0;20;0;0;0;0
09183;Mühldorf am Inn  ;2015;10960;3765;6355;4775;4605;165;210;20;830;65;135;170;15;215;50;70;30;5;55;5;0;10;0;45;0;0;10;0
09184;München  ;2015;56965;22065;35065;17895;21900;475;635;510;2955;240;360;470;315;1125;195;200;150;265;115;20;0;20;5;95;15;0;15;5
09185;Neuburg-Schrobenhausen  ;2015;8150;2910;4450;3380;3700;95;230;160;810;150;60;145;105;405;120;35;70;55;130;20;0;20;30;120;15;0;15;30
09186;Pfaffenhofen an der Ilm  ;2015;12445;4315;7515;5400;4935;280;260;50;950;85;200;160;25;235;35;130;5;15;40;10;0;10;0;20;5;0;5;0
09187;Rosenheim  ;2015;25865;8430;15335;9105;10525;590;645;200;1495;210;185;280;35;430;175;95;65;20;110;20;5;15;5;70;10;5;15;0
09188;Starnberg  ;2015;18225;6605;11275;6125;6955;85;255;90;1190;280;50;200;50;485;255;25;60;35;65;15;0;15;0;50;10;0;15;0
09189;Traunstein  ;2015;14445;4685;9815;5940;4630;295;400;95;1400;170;255;330;75;370;130;105;15;25;70;25;5;5;10;55;15;5;0;5
09190;Weilheim-Schongau  ;2015;12185;5775;6060;3135;6120;295;180;90;1110;100;220;165;45;285;45;140;15;30;135;50;5;10;10;65;15;5;10;10
092;Regierungsbezirk Niederbayern ;2015;101670;26675;59050;42775;42615;7300;2000;1095;12095;1025;4920;1365;795;3805;680;1565;335;190;830;170;25;140;70;610;75;20;125;60
09261;Landshut, Stadt  ;2015;10725;4310;5745;4100;4975;345;185;75;865;125;260;135;40;585;105;195;75;30;80;15;5;15;10;70;5;0;15;10
09262;Passau, Stadt  ;2015;7280;1625;4410;2320;2870;165;180;75;485;30;110;115;50;285;25;95;45;35;65;5;0;20;10;55;0;0;20;10
09263;Straubing, Stadt  ;2015;5835;1470;3055;2570;2775;220;125;45;710;70;100;80;25;435;60;55;5;5;30;5;0;5;0;25;0;0;5;0
09271;Deggendorf  ;2015;10350;2445;4635;3475;5715;1660;265;350;1885;95;1150;180;260;225;25;80;45;15;85;30;0;10;5;35;10;0;10;5
09272;Freyung-Grafenau  ;2015;2625;365;1425;920;1200;205;165;30;520;65;105;100;20;145;20;45;50;0;120;45;0;15;10;40;10;0;5;5
09273;Kelheim  ;2015;12560;5010;6505;5250;6060;770;165;70;1180;200;490;100;45;360;135;155;20;15;65;15;5;5;5;60;10;5;5;5
09274;Landshut  ;2015;12890;3565;8025;6125;4865;845;175;80;1435;90;620;135;65;350;65;175;25;10;95;20;0;25;0;75;10;0;20;0
09275;Passau  ;2015;10915;1800;7215;4090;3700;890;275;80;1380;105;520;195;65;345;75;160;35;25;105;15;10;25;5;100;10;10;25;5
09276;Regen  ;2015;3555;485;2185;1680;1375;540;40;10;635;25;340;20;10;170;10;140;5;5;25;5;5;0;0;15;0;0;0;0
09277;Rottal-Inn  ;2015;9685;2255;6165;3790;3520;485;130;115;1030;105;275;80;80;300;75;70;20;25;75;10;0;10;5;75;10;0;10;5
09278;Straubing-Bogen  ;2015;5925;900;3890;3400;2030;595;150;75;950;45;470;95;65;320;25;245;5;15;30;5;5;5;0;20;0;5;5;0
09279;Dingolfing-Landau  ;2015;9325;2455;5800;5050;3530;575;145;85;1015;75;485;125;70;285;60;155;15;5;55;5;0;10;15;45;5;0;10;10
093;Regierungsbezirk Oberpfalz ;2015;75930;20460;39485;30065;36445;3035;685;1490;8830;1165;2005;440;895;3245;580;880;190;360;1035;255;40;50;75;805;150;35;50;70
09361;Amberg, Stadt  ;2015;3505;885;1380;1005;2125;145;70;285;685;45;110;55;200;365;25;65;40;120;80;5;0;5;10;75;5;0;5;10
09362;Regensburg, Stadt  ;2015;21610;6440;10390;7150;11220;470;235;380;1750;355;240;165;170;1235;275;160;90;105;200;45;5;20;25;180;40;5;20;25
09363;Weiden in der Oberpfalz, Stadt  ;2015;3785;1225;1645;1165;2145;145;65;85;655;50;95;45;50;365;40;60;15;25;90;0;0;10;5;80;0;0;10;5
09371;Amberg-Sulzbach  ;2015;4625;850;2370;1740;2255;300;20;105;635;90;175;5;40;120;15;70;0;5;80;25;10;0;0;70;20;10;0;0
09372;Cham  ;2015;5455;885;3500;2835;1955;225;70;100;745;75;150;35;75;130;25;45;15;10;95;15;5;0;10;75;5;5;0;5
09373;Neumarkt in der Oberpfalz  ;2015;8830;2835;4940;3940;3890;210;45;125;810;130;125;10;75;140;50;35;5;15;115;45;5;0;5;75;15;5;0;5
09374;Neustadt an der Waldnaab  ;2015;3615;975;1645;1200;1970;110;35;50;560;85;80;15;35;105;20;55;10;0;95;35;0;0;0;45;10;0;0;0
09375;Regensburg  ;2015;13690;3755;8095;6485;5590;530;80;150;1375;190;445;50;125;305;75;125;5;35;125;45;10;5;0;100;35;10;5;0
09376;Schwandorf  ;2015;8050;1990;4305;3655;3750;490;40;130;1075;115;365;30;95;355;45;195;15;40;110;30;5;0;10;70;15;0;0;10
09377;Tirschenreuth  ;2015;2755;615;1215;890;1540;410;25;75;540;35;210;20;25;125;10;70;5;5;50;10;5;5;0;30;5;0;5;0
094;Regierungsbezirk Oberfranken ;2015;61890;23355;24025;14090;37865;3235;1105;1005;7580;975;1660;345;585;2540;275;820;90;305;1170;350;10;75;85;745;130;10;70;65
09461;Bamberg, Stadt  ;2015;8220;3275;2770;1210;5450;375;40;90;1385;440;245;20;50;455;30;180;5;25;240;185;0;5;0;90;65;0;5;0
09462;Bayreuth, Stadt  ;2015;7935;2355;2330;1245;5605;375;255;170;1310;165;95;35;85;480;70;55;15;55;300;60;0;10;15;175;15;0;10;15
09463;Coburg, Stadt  ;2015;3760;1360;1220;685;2545;235;70;70;425;30;115;25;60;185;20;75;5;30;50;0;0;10;10;40;0;0;10;10
09464;Hof, Stadt  ;2015;6045;2565;2110;1450;3935;235;80;210;810;45;110;40;115;380;25;35;10;85;130;5;0;15;15;125;5;0;15;15
09471;Bamberg  ;2015;5425;1465;2880;1815;2545;235;105;55;545;25;125;30;35;125;10;40;0;15;30;0;0;0;0;20;0;0;0;0
09472;Bayreuth  ;2015;3190;1065;1660;1055;1530;95;10;30;230;40;70;0;15;65;25;15;0;5;20;5;0;0;0;10;0;0;0;0
09473;Coburg  ;2015;3645;1520;1560;995;2085;230;50;55;380;20;170;30;30;95;5;55;0;15;45;15;0;5;0;35;10;0;5;0
09474;Forchheim  ;2015;6115;2545;2335;1320;3780;295;55;80;675;95;140;30;60;210;40;45;20;30;90;30;0;5;15;70;15;0;5;10
09475;Hof  ;2015;4560;2165;1985;1090;2575;175;100;45;410;35;105;30;35;80;10;40;5;15;90;25;0;10;5;35;5;0;5;5
09476;Kronach  ;2015;2470;1010;975;630;1495;135;70;45;190;30;60;15;20;65;10;35;5;10;30;10;0;0;5;25;10;0;0;0
09477;Kulmbach  ;2015;2835;1075;1060;530;1775;310;100;50;325;40;120;30;20;125;15;65;5;5;45;10;0;10;5;30;0;0;10;5
09478;Lichtenfels  ;2015;2955;935;1345;900;1615;110;70;40;385;10;70;15;25;65;10;20;5;5;60;0;0;0;10;55;0;0;0;5
09479;"Wunsiedel im  Fichtelgebirge  ";2015;4740;2020;1805;1170;2935;425;100;65;505;5;240;45;40;210;0;160;10;15;50;0;5;5;5;35;0;5;5;0
095;Regierungsbezirk Mittelfranken ;2015;234420;99860;114215;63485;120205;7410;1005;6605;23140;2240;4075;570;3310;11560;1510;1250;265;1825;2125;430;50;100;310;1555;210;45;95;280
09561;Ansbach, Stadt  ;2015;4515;1545;2080;1250;2430;240;30;65;510;35;150;15;25;160;20;30;5;10;45;5;0;0;0;30;0;0;0;0
09562;Erlangen, Stadt  ;2015;18750;6285;7985;3440;10760;495;55;400;1265;140;205;35;180;585;130;65;20;85;125;5;0;5;20;115;0;0;5;20
09563;Fürth, Stadt  ;2015;22710;11525;12200;6645;10515;465;50;345;1425;135;325;30;180;785;120;85;10;115;105;15;5;10;10;90;5;5;10;10
09564;Nürnberg, Stadt  ;2015;114355;53275;53100;28645;61255;2420;605;3585;12505;1090;1405;380;2100;8395;850;550;205;1440;960;135;15;75;230;755;65;10;75;205
09565;Schwabach, Stadt  ;2015;4605;2050;2645;1470;1960;130;15;100;475;95;90;5;70;210;85;25;5;25;40;5;0;0;5;35;5;0;0;5
09571;Ansbach  ;2015;13345;4305;7785;5185;5560;650;40;370;1410;135;400;30;140;315;45;130;5;25;165;35;5;0;15;155;35;5;0;15
09572;Erlangen-Höchstadt  ;2015;11255;3490;6205;2975;5050;315;20;220;915;110;185;15;150;225;60;75;0;35;110;35;0;0;5;55;10;0;0;5
09573;Fürth  ;2015;9575;3320;4630;2740;4945;645;15;575;1065;160;190;5;195;120;30;10;0;15;210;90;0;0;10;40;25;0;0;5
09574;Nürnberger Land  ;2015;13260;6365;6745;3745;6520;620;50;245;975;160;315;20;85;300;80;115;5;30;120;45;10;5;5;70;20;10;5;5
09575;Neustadt an der Aisch-Bad Windsheim  ;2015;5790;1700;3285;2260;2505;255;50;95;650;50;185;15;65;105;10;45;0;10;70;20;0;0;5;50;10;0;0;5
09576;Roth  ;2015;9255;2830;4335;2920;4920;875;55;510;1115;55;400;15;75;140;15;50;0;20;100;15;0;0;5;90;15;0;0;5
09577;"Weißenburg- Gunzenhausen  ";2015;7005;3175;3220;2215;3785;295;25;95;840;80;220;5;45;220;60;70;0;15;75;20;5;0;0;75;15;5;0;0
096;Regierungsbezirk Unterfranken ;2015;99190;38715;42735;24960;56460;4730;1640;630;12555;1595;3110;1180;450;5180;980;1205;440;230;990;290;20;55;55;705;205;20;45;45
09661;Aschaffenburg, Stadt  ;2015;10780;4840;4495;2365;6290;430;190;145;1085;115;225;125;90;700;95;180;90;45;145;20;0;10;20;95;10;0;5;15
09662;Schweinfurt, Stadt  ;2015;12060;4315;2495;1330;9560;1950;525;100;4170;655;1290;335;65;810;175;255;80;45;465;210;0;15;10;305;155;0;15;10
09663;Würzburg, Stadt  ;2015;14055;4255;5000;2615;9055;310;240;90;2075;155;150;190;60;1500;150;95;95;40;95;5;0;10;10;80;0;0;10;10
09671;Aschaffenburg  ;2015;14255;7020;7385;4035;6870;340;50;75;915;120;270;30;60;430;100;180;15;25;55;10;5;0;0;50;5;5;0;0
09672;Bad Kissingen  ;2015;4305;820;2125;1385;2180;235;120;35;730;65;170;105;30;280;50;45;50;15;35;0;0;0;0;25;0;0;0;0
09673;Rhön-Grabfeld  ;2015;2605;700;1065;645;1535;170;55;30;420;75;115;40;25;165;70;30;15;10;25;5;0;5;0;25;5;0;5;0
09674;Haßberge  ;2015;2940;705;1425;870;1515;275;70;25;575;45;205;45;25;170;35;75;5;10;50;5;0;5;5;45;0;0;5;5
09675;Kitzingen  ;2015;6330;1705;3760;2775;2570;190;135;30;570;45;140;120;25;220;35;75;50;10;20;5;0;0;0;15;5;0;0;0
09676;Miltenberg  ;2015;12315;7820;4965;2535;7350;165;55;40;495;60;135;40;30;230;50;80;10;20;30;5;0;0;0;20;0;0;0;0
09677;Main-Spessart  ;2015;6885;2905;3290;1895;3595;200;40;25;420;55;100;30;15;135;45;35;5;5;20;5;0;0;0;10;0;0;0;0
09678;Schweinfurt  ;2015;4615;1365;2250;1425;2365;225;70;15;590;115;180;55;10;275;100;90;5;5;20;5;0;0;0;20;5;0;0;0
09679;Würzburg  ;2015;8050;2265;4475;3085;3575;240;95;15;515;90;120;65;10;275;75;60;25;10;25;10;0;0;0;20;10;0;0;0
097;Regierungsbezirk Schwaben ;2015;210000;99005;102480;61745;107520;5810;3120;2665;18140;1860;3975;2045;1710;7910;1295;1645;700;1390;1200;295;15;150;120;905;165;15;140;105
09761;Augsburg, Stadt  ;2015;58790;28950;26645;16090;32145;1080;740;1820;5645;455;765;555;1195;4160;355;485;330;1060;440;70;0;60;75;370;40;0;55;70
09762;Kaufbeuren, Stadt  ;2015;5755;3070;2505;1170;3250;120;195;20;385;35;55;60;15;125;25;25;30;10;20;5;0;0;0;15;0;0;0;0
09763;Kempten (Allgäu), Stadt  ;2015;9825;5100;4415;2095;5410;330;180;60;670;70;170;55;35;230;45;85;10;20;65;15;0;5;10;50;10;0;5;10
09764;Memmingen, Stadt  ;2015;6825;3890;2665;1615;4160;265;85;135;540;85;180;35;65;240;60;70;10;55;15;0;5;0;0;15;0;5;0;0
09771;Aichach-Friedberg  ;2015;9645;3620;5065;3385;4585;415;150;50;1110;100;320;125;40;235;75;85;10;20;40;15;0;5;0;35;10;0;5;0
09772;Augsburg  ;2015;20965;9625;10785;6885;10180;690;275;140;1675;115;520;195;95;525;70;195;65;60;85;25;0;15;10;55;10;0;15;0
09773;Dillingen an der Donau  ;2015;7320;3365;3110;2035;4210;395;125;15;1050;115;330;115;10;300;85;100;25;10;75;15;0;10;0;55;15;0;10;0
09774;Günzburg  ;2015;13860;7740;5580;4040;8285;290;175;45;1000;165;205;130;25;390;110;105;45;15;45;15;0;0;5;30;5;0;0;5
09775;Neu-Ulm  ;2015;22795;12925;11185;6740;11610;500;165;190;1285;170;330;120;105;445;105;120;10;80;105;40;5;10;0;50;10;5;10;0
09776;Lindau (Bodensee)  ;2015;10080;3975;6105;2455;3975;150;145;55;745;150;125;100;40;315;105;55;40;25;85;35;0;10;10;65;25;0;10;10
09777;Ostallgäu  ;2015;11385;4220;5775;3525;5610;755;350;25;1055;70;375;130;20;265;40;155;20;10;35;10;0;10;0;20;0;0;10;0
09778;Unterallgäu  ;2015;10750;4510;5935;4020;4815;305;175;10;960;110;205;115;5;175;65;30;30;0;80;25;0;15;0;65;20;0;15;0
09779;Donau-Ries  ;2015;10115;3780;5515;4005;4600;230;205;55;970;110;185;180;30;205;50;25;40;15;70;15;0;10;5;50;15;0;10;0
09780;Oberallgäu  ;2015;11885;4240;7195;3680;4690;285;155;45;1050;110;215;120;35;300;95;100;30;15;40;10;0;5;5;35;10;0;5;5
10;Saarland _;2015;104880;40405;55270;19745;49610;12660;1145;905;18100;3400;9805;905;610;11330;2915;4955;535;395;1010;415;145;95;30;905;355;140;90;30
11;Berlin;2015;572800;208320;166385;80130;406415;22105;8140;7035;70750;14425;13415;5115;4035;32445;7245;5965;1345;1210;7900;3375;120;100;105;5010;1835;85;70;85
12;Brandenburg;2015;88160;10900;32725;23885;55435;10030;2870;385;24020;1740;6505;2385;270;7090;515;2435;590;225;4495;865;120;130;35;3780;625;110;120;30
12051;Brandenburg an der Havel, Stadt  ;2015;2730;365;830;605;1900;255;110;15;905;25;185;100;15;395;10;55;20;10;120;15;0;5;0;105;15;0;5;0
12052;Cottbus, Stadt 4  ;2015;8315;970;2855;2300;5465;935;225;65;2270;190;700;190;35;855;50;285;35;30;350;100;15;20;5;340;95;15;20;5
12053;Frankfurt (Oder), Stadt  ;2015;2825;265;1085;1015;1740;145;45;20;710;25;110;40;15;365;20;55;15;10;95;0;0;0;0;90;0;0;0;0
12054;Potsdam, Stadt  ;2015;10960;1690;3915;2275;7045;535;210;80;2050;185;290;160;55;1270;115;195;65;45;270;60;5;5;5;240;50;5;5;5
12060;Barnim  ;2015;5095;615;1695;1270;3395;585;75;10;1670;120;465;70;5;385;50;75;0;5;445;50;25;5;0;415;40;25;5;0
12061;Dahme-Spreewald  ;2015;5645;800;1750;1235;3895;470;145;40;1415;100;350;130;25;425;30;130;35;20;230;55;0;5;5;185;45;0;5;5
12062;Elbe-Elster  ;2015;1830;180;410;300;1425;325;65;15;805;40;250;60;10;145;0;60;15;10;140;25;5;0;0;135;25;5;0;0
12063;Havelland  ;2015;4625;915;1975;1295;2650;370;100;15;955;115;250;85;10;300;25;180;30;10;140;45;5;5;0;95;15;0;5;0
12064;Märkisch-Oderland  ;2015;5100;480;1505;1125;3595;930;195;25;1755;100;650;155;15;430;40;235;35;15;315;55;15;10;5;265;35;15;10;5
12065;Oberhavel  ;2015;6595;855;2825;1860;3770;680;190;30;1835;85;570;170;20;575;35;245;55;20;255;30;5;5;0;240;25;5;5;0
12066;Oberspreewald-Lausitz  ;2015;2770;270;1110;985;1660;455;85;15;760;55;265;70;15;205;15;105;15;10;155;25;10;10;5;145;25;10;10;5
12067;Oder-Spree  ;2015;8220;805;2025;1485;6195;1890;635;10;3030;240;960;450;5;550;35;215;70;5;435;145;10;5;0;225;45;0;5;0
12068;Ostprignitz-Ruppin  ;2015;3000;410;1145;960;1855;370;155;5;960;105;205;135;5;210;35;85;35;5;305;60;10;25;0;245;50;10;20;0
12069;Potsdam-Mittelmark  ;2015;7175;870;3100;1945;4075;675;145;10;1400;110;265;115;10;340;25;195;35;10;545;70;15;15;0;500;60;15;15;0
12070;Prignitz  ;2015;2395;250;975;775;1425;370;160;5;910;70;305;155;5;195;5;95;55;5;105;40;0;0;0;85;35;0;0;0
12072;Teltow-Fläming  ;2015;6560;795;3245;2415;3315;600;190;20;1500;90;400;165;20;290;20;140;50;15;325;50;5;5;0;230;35;5;5;0
12073;Uckermark  ;2015;4315;360;2285;2035;2035;440;140;5;1085;75;275;130;0;155;15;80;20;0;260;40;5;10;0;240;35;5;10;0
13;Mecklenburg-Vorpommern;2015;65005;6855;22030;16525;42975;13520;2230;565;23930;1380;9935;1960;350;7085;520;2050;725;265;3040;670;190;275;50;2740;585;185;260;45
13003;Rostock, Stadt  ;2015;10410;1045;2720;1830;7690;1280;565;150;3290;135;860;510;70;2100;95;375;395;60;235;25;15;30;5;215;20;15;30;5
13004;Schwerin, Stadt  ;2015;5460;520;1285;830;4175;815;180;140;2095;50;540;150;100;1670;40;290;105;85;85;5;30;5;10;80;5;30;5;10
13071;Mecklenburgische Seenplatte  ;2015;7380;935;1675;1150;5705;1835;290;105;3515;315;1310;260;70;610;105;240;40;40;630;165;15;40;20;575;160;15;35;20
13072;Rostock  ;2015;6830;760;2150;1565;4675;1625;150;25;3030;205;1255;140;15;505;65;205;10;10;495;115;10;20;5;415;90;10;15;0
13073;Vorpommern-Rügen  ;2015;8220;985;3415;2485;4810;1895;270;35;3030;120;1445;245;20;440;25;260;25;15;485;80;45;70;0;460;75;45;70;0
13074;Nordwestmecklenburg  ;2015;5055;750;1745;1120;3310;785;160;25;1600;120;570;135;10;525;50;85;80;10;190;55;10;15;0;180;55;10;15;0
13075;Vorpommern-Greifswald  ;2015;10745;920;4725;3845;6020;1965;285;45;3240;175;1425;240;30;600;40;315;20;25;535;95;25;65;0;510;90;25;60;0
13076;Ludwigslust-Parchim  ;2015;10905;940;4315;3695;6590;3325;335;45;4130;255;2535;275;30;640;95;280;40;15;385;130;30;35;5;305;90;30;30;5
14;Sachsen;2015;164230;25305;50180;34280;114050;17510;6125;5065;41315;6175;8870;3960;2615;13365;1115;3945;690;910;7950;3180;55;150;240;5660;2125;45;110;200
